,,,pop_served,weighted_value,avg_contamination
Clarion,Arsenic,2011,20655,17252.5,0.8352699104333091
Clarion,Arsenic,2012,25967,22934.5,0.8832171602418454
Clarion,Arsenic,2013,21700,0.0,0.0
Clarion,Arsenic,2014,21715,16502.5,0.7599585539949344
Clarion,Arsenic,2015,28420,22687.5,0.7982934553131598
Clarion,Arsenic,2016,21715,15276.25,0.7034883720930233
Clarion,DEHP,2000,16600,4980.0,0.3
Clarion,DEHP,2003,16600,4980.0,0.3
Clarion,DEHP,2005,4345,1303.5,0.3
Clarion,DEHP,2006,16850,5055.0,0.3
Clarion,DEHP,2008,4617,1588.1,0.3439679445527399
Clarion,DEHP,2009,17140,7632.0,0.4452742123687281
Clarion,DEHP,2010,16890,5415.0,0.3206039076376554
Clarion,DEHP,2011,24327,7298.1,0.3
Clarion,DEHP,2012,18450,5535.0,0.3
Clarion,DEHP,2013,17605,0.0,0.0
Clarion,DEHP,2014,26807,8042.1,0.3
Clarion,DEHP,2015,18225,5676.75,0.31148148148148147
Clarion,DEHP,2016,17645,5745.75,0.3256304902238594
Clarion,Nitrates,1999,27189,10839740.0,398.68108426201775
Clarion,Nitrates,2000,27559,8467880.0,307.2636888130919
Clarion,Nitrates,2001,25889,7680720.0,296.6788983738267
Clarion,Nitrates,2002,26259,11503070.0,438.06199779123347
Clarion,Nitrates,2003,27149,15442840.0,568.8180043463848
Clarion,Nitrates,2004,27269,19650630.0,720.6215849499432
Clarion,Nitrates,2005,25909,10470070.0,404.10938283993977
Clarion,Nitrates,2006,25909,12945230.0,499.64220927090975
Clarion,Nitrates,2007,25789,13231260.0,513.0582806622979
Clarion,Nitrates,2008,25909,10764270.0,415.4645104017909
Clarion,Nitrates,2009,25909,9824840.0,379.2056814234436
Clarion,Nitrates,2010,25909,9908300.0,382.42695588405576
Clarion,Nitrates,2011,25909,11508350.0,444.1834883631171
Clarion,Nitrates,2012,25967,8750600.0,336.98925559363806
Clarion,Nitrates,2013,27647,11853750.0,428.75357181611025
Clarion,Nitrates,2014,28462,15678400.0,550.8537699388659
Clarion,Nitrates,2015,28500,12016850.0,421.6438596491228
Clarion,Nitrates,2016,28540,10602250.0,371.4873861247372
Clarion,Uranium,2003,3080,2204.0,0.7155844155844155
Clarion,Uranium,2006,2792,2094.0,0.75
Clarion,Uranium,2007,642,341.0,0.5311526479750779
Clarion,Uranium,2008,320,156.0,0.4875
Clarion,Uranium,2011,16600,12450.0,0.75
Clarion,Uranium,2012,3605,2703.75,0.75
Clarion,Uranium,2013,490,0.0,0.0
Clarion,Uranium,2015,4620,878.0,0.19004329004329004
Clarion,Uranium,2016,2060,206.0,0.1
Clark,Arsenic,1999,255486,320485.19999999995,1.2544139404898897
Clark,Arsenic,2000,32864,67367.12999999999,2.049876156280428
Clark,Arsenic,2001,32426,9036.75,0.2786883981989761
Clark,Arsenic,2002,356977,425515.48,1.1919969073637797
Clark,Arsenic,2003,339721,381462.5,1.122869943276983
Clark,Arsenic,2004,338360,424271.56,1.2539057808251566
Clark,Arsenic,2005,355772,370166.34,1.0404594515588637
Clark,Arsenic,2006,349110,546415.0199999999,1.5651657643722605
Clark,Arsenic,2007,343693,551217.04,1.6038064202645967
Clark,Arsenic,2008,354977,498907.35,1.4054638751243038
Clark,Arsenic,2009,161457,241190.95,1.4938401555832204
Clark,Arsenic,2010,338960,499363.77,1.4732233006844466
Clark,Arsenic,2011,149625,155315.29000000004,1.0380303425229744
Clark,Arsenic,2012,165504,376145.39,2.272726882733952
Clark,Arsenic,2013,139487,349123.70999999996,2.5029121710266904
Clark,Arsenic,2014,147692,206937.48999999996,1.4011421742545294
Clark,Arsenic,2015,32665,10170.75,0.3113653757844788
Clark,Arsenic,2016,156350,439645.82,2.811933610489287
Clark,DEHP,1999,35182,18430.21,0.5238533909385481
Clark,DEHP,2000,31038,9675.9,0.3117436690508409
Clark,DEHP,2001,460,433.75,0.9429347826086957
Clark,DEHP,2002,318740,196898.7,0.6177407918679803
Clark,DEHP,2003,98045,63729.25,0.65
Clark,DEHP,2004,285769,185749.84999999998,0.6499999999999999
Clark,DEHP,2005,255553,154782.65,0.6056772959033938
Clark,DEHP,2006,251275,201031.45,0.8000455676052135
Clark,DEHP,2007,225074,163835.09999999998,0.7279165963194326
Clark,DEHP,2008,250855,196708.9,0.7841537940244364
Clark,DEHP,2009,116068,89503.29999999999,0.7711281317848157
Clark,DEHP,2010,111678,83910.45,0.7513606081770805
Clark,DEHP,2011,63647,28435.0,0.4467610413687998
Clark,DEHP,2012,20072,4633.71,0.23085442407333598
Clark,DEHP,2013,90,20.7,0.22999999999999998
Clark,DEHP,2014,32238,21266.33,0.6596665425894908
Clark,DEHP,2015,40117,9229.36,0.23006107136625373
Clark,DEHP,2016,216,64.8,0.3
Clark,Nitrates,1999,247142,979565909.9999999,3963.5752320528272
Clark,Nitrates,2000,51820,47413400.0,914.963334619838
Clark,Nitrates,2001,21980,39049020.0,1776.5705186533212
Clark,Nitrates,2002,352302,666184570.0,1890.9474541728403
Clark,Nitrates,2003,374625,721597790.0,1926.186960293627
Clark,Nitrates,2004,375784,664701810.0,1768.8401049539098
Clark,Nitrates,2005,368417,647115640.0,1756.4760583794994
Clark,Nitrates,2006,377212,624516920.0,1655.612546790664
Clark,Nitrates,2007,376577,680652910.0,1807.4733985346954
Clark,Nitrates,2008,374535,640534990.0,1710.2139719919367
Clark,Nitrates,2009,376430,591230479.9999999,1570.625295539675
Clark,Nitrates,2010,376366,572064680.0,1519.969072657998
Clark,Nitrates,2011,374724,694563420.0,1853.5333205239056
Clark,Nitrates,2012,425799,690394920.0,1621.4103837726252
Clark,Nitrates,2013,428503,848331210.0,1979.7555909760258
Clark,Nitrates,2014,427441,875344460.0,2047.8720104061144
Clark,Nitrates,2015,430514,806658250.0,1873.709681915106
Clark,Nitrates,2016,430728,949829190.0000001,2205.1716860756674
Clark,Uranium,1999,929,5177.0,5.572658772874058
Clark,Uranium,2000,742,3710.0,5.0
Clark,Uranium,2007,166,106.14,0.6393975903614458
Clark,Uranium,2008,188307,94153.5,0.5
Clark,Uranium,2009,3221,4176.2,1.296553865259236
Clark,Uranium,2011,7025,0.0,0.0
Clark,Uranium,2014,32213,16106.5,0.5
Clark,Uranium,2015,835,7264.499999999999,8.7
Clarke,Arsenic,1999,4929,24645.0,5.0
Clarke,Arsenic,2000,4929,4929.0,1.0
Clarke,Arsenic,2001,4929,4929.0,1.0
Clarke,Arsenic,2002,4929,2464.5,0.5
Clarke,Arsenic,2003,4929,9858.0,2.0
Clarke,Arsenic,2005,4929,2464.5,0.5
Clarke,Arsenic,2014,4929,2464.5,0.5
Clarke,DEHP,2000,4929,12322.5,2.5
Clarke,DEHP,2003,4929,7639.95,1.55
Clarke,DEHP,2006,4929,3943.2000000000003,0.8
Clarke,DEHP,2009,4929,2464.5,0.5
Clarke,DEHP,2010,4929,3450.2999999999997,0.7
Clarke,DEHP,2012,4929,1478.7,0.3
Clarke,DEHP,2013,4929,3203.85,0.65
Clarke,DEHP,2015,4929,1478.7,0.3
Clarke,Nitrates,1999,4929,6802019.999999999,1379.9999999999998
Clarke,Nitrates,2000,4929,837930.0000000001,170.00000000000003
Clarke,Nitrates,2001,4929,2267340.0,460.0
Clarke,Nitrates,2002,4929,1330830.0000000002,270.00000000000006
Clarke,Nitrates,2003,4929,1823730.0,370.0
Clarke,Nitrates,2004,4929,2710950.0000000005,550.0000000000001
Clarke,Nitrates,2005,4929,1873020.0,380.0
Clarke,Nitrates,2006,4929,2858819.9999999995,579.9999999999999
Clarke,Nitrates,2007,4929,9858000.0,2000.0
Clarke,Nitrates,2008,4929,5569769.999999999,1129.9999999999998
Clarke,Nitrates,2009,4929,6703440.000000001,1360.0000000000002
Clarke,Nitrates,2010,4929,2464500.0,500.0
Clarke,Nitrates,2011,4929,2957400.0,600.0
Clarke,Nitrates,2012,4929,2464500.0,500.0
Clarke,Nitrates,2013,4929,2464500.0,500.0
Clarke,Nitrates,2014,4929,2464500.0,500.0
Clarke,Nitrates,2015,4929,2464500.0,500.0
Clarke,Nitrates,2016,4929,2464500.0,500.0
Clatsop,Arsenic,2002,34563,33213.0,0.9609408905476955
Clatsop,Arsenic,2003,18179,29449.0,1.6199460916442048
Clatsop,Arsenic,2004,33113,52801.0,1.594570108416634
Clatsop,Arsenic,2005,34983,91836.0,2.6251607923848725
Clatsop,Arsenic,2006,33073,92469.0,2.795906026063556
Clatsop,Arsenic,2007,30449,90247.0,2.9638740188511936
Clatsop,Arsenic,2008,34243,96254.2,2.8109160996408025
Clatsop,Arsenic,2009,22640,61410.0,2.7124558303886928
Clatsop,Arsenic,2010,22866,61476.0,2.6885331933875625
Clatsop,Arsenic,2011,32780,91790.0,2.800183038438072
Clatsop,Arsenic,2012,10645,32184.05,3.023395960544857
Clatsop,Arsenic,2013,7785,24087.5,3.0940912010276174
Clatsop,Arsenic,2014,15045,38385.0,2.551345962113659
Clatsop,Arsenic,2015,1465,4395.0,3.0
Clatsop,Arsenic,2016,10996,33593.0,3.055020007275373
Clatsop,DEHP,2002,25483,76449.0,3.0
Clatsop,DEHP,2003,9999,29997.0,3.0
Clatsop,DEHP,2004,15230,45690.0,3.0
Clatsop,DEHP,2005,34783,104349.0,3.0
Clatsop,DEHP,2006,90,117.0,1.3
Clatsop,DEHP,2007,11890,11890.0,1.0
Clatsop,DEHP,2008,20743,20743.0,1.0
Clatsop,DEHP,2009,13319,15842.749999999998,1.189484946317291
Clatsop,DEHP,2010,13500,15390.0,1.14
Clatsop,DEHP,2011,20960,27247.999999999996,1.2999999999999998
Clatsop,DEHP,2012,6516,9093.8,1.39561080417434
Clatsop,DEHP,2013,20030,24079.0,1.2021467798302545
Clatsop,DEHP,2014,20246,14328.099999999999,0.707700286476341
Clatsop,DEHP,2016,14744,9477.8,0.6428241996744438
Clatsop,Nitrates,2002,34713,9856300.0,283.93685362832366
Clatsop,Nitrates,2003,35069,25264800.0,720.4311500185349
Clatsop,Nitrates,2004,34853,22153000.0,635.6124293461108
Clatsop,Nitrates,2005,35209,22317500.0,633.8578204436366
Clatsop,Nitrates,2006,34853,22039500.0,632.3558947579835
Clatsop,Nitrates,2007,35069,26777000.0,763.5518549145969
Clatsop,Nitrates,2008,22603,13066800.0,578.1002521789143
Clatsop,Nitrates,2009,34519,15545800.0,450.3548770242475
Clatsop,Nitrates,2010,34569,23087700.0,667.8729497526685
Clatsop,Nitrates,2011,34700,21375100.0,615.9971181556195
Clatsop,Nitrates,2012,33580,19657530.0,585.393984514592
Clatsop,Nitrates,2013,34927,22751100.0,651.3900420877831
Clatsop,Nitrates,2014,34927,10728240.0,307.16179460016605
Clatsop,Nitrates,2015,35045,15520120.0,442.8626052218576
Clatsop,Nitrates,2016,35087,14639210.0,417.22603813378174
Clatsop,Uranium,2002,17333,3466.6000000000004,0.2
Clatsop,Uranium,2003,17876,1787.6,0.09999999999999999
Clatsop,Uranium,2008,9320,9320.0,1.0
Clatsop,Uranium,2009,21779,24795.5,1.1385049818632629
Clatsop,Uranium,2010,9080,9080.0,1.0
Clatsop,Uranium,2011,3100,3100.0,1.0
Clatsop,Uranium,2012,1651,1651.0,1.0
Clatsop,Uranium,2013,100,200.0,2.0
Clatsop,Uranium,2014,9516,19032.0,2.0
Clatsop,Uranium,2015,2797,2797.0,1.0
Clatsop,Uranium,2016,9460,9460.0,1.0
Clay,Arsenic,1999,313118,665903.5,2.126685466820815
Clay,Arsenic,2000,43537,66851.47,1.5355093368858672
Clay,Arsenic,2001,51045,57125.869999999995,1.119127632481144
Clay,Arsenic,2002,288232,882604.3699999998,3.062131789669432
Clay,Arsenic,2003,54925,57860.9,1.0534528903049614
Clay,Arsenic,2004,112941,191337.53,1.6941370272974385
Clay,Arsenic,2005,286034,526405.3300000001,1.8403592929511878
Clay,Arsenic,2006,52118,68986.85,1.323666487585863
Clay,Arsenic,2007,108682,269968.32,2.4840205369794446
Clay,Arsenic,2008,341354,222494.43,0.6517996859565144
Clay,Arsenic,2009,43205,16322.920000000002,0.3778016433283185
Clay,Arsenic,2010,100882,175869.72,1.7433211078289488
Clay,Arsenic,2011,288511,77672.62,0.2692189205957485
Clay,Arsenic,2012,41525,39718.43,0.9564944009632751
Clay,Arsenic,2013,42448,33364.28,0.7860035808518658
Clay,Arsenic,2014,288003,129640.59999999999,0.45013628330260447
Clay,Arsenic,2015,135566,45395.14,0.3348563799182686
Clay,Arsenic,2016,36072,11730.039999999999,0.3251840762918607
Clay,DEHP,1999,222679,179794.2,0.8074142599885935
Clay,DEHP,2000,33961,37627.76,1.107969729984394
Clay,DEHP,2001,3259,6989.0,2.1445228597729367
Clay,DEHP,2002,208071,262543.0,1.2617952525820513
Clay,DEHP,2003,23572,9725.34,0.4125801798744273
Clay,DEHP,2004,7391,7562.5,1.0232038966310377
Clay,DEHP,2005,306587,143969.18,0.4695867078512787
Clay,DEHP,2006,180837,135961.88,0.7518476860377025
Clay,DEHP,2007,151319,128609.39000000001,0.8499222833880743
Clay,DEHP,2008,225182,90963.92000000001,0.4039573322912134
Clay,DEHP,2009,138388,117350.54,0.8479820504668034
Clay,DEHP,2010,125350,91444.35,0.7295121659353809
Clay,DEHP,2011,228474,173588.49,0.7597734972031828
Clay,DEHP,2012,34978,14430.45,0.412557893533078
Clay,DEHP,2013,7771,3880.55,0.49936301634281305
Clay,DEHP,2014,177574,130368.15000000001,0.7341623773750662
Clay,DEHP,2015,163894,123489.6,0.753472366285526
Clay,DEHP,2016,48752,38436.5,0.788408680669511
Clay,Nitrates,1999,358433,96727880.0,269.8632101396914
Clay,Nitrates,2000,350804,53248550.0,151.79003090044583
Clay,Nitrates,2001,360933,130967010.0,362.85684600743076
Clay,Nitrates,2002,363221,75768610.0,208.60195308090667
Clay,Nitrates,2003,359633,64562720.0,179.52390353499263
Clay,Nitrates,2004,356333,191647930.0,537.8337959156182
Clay,Nitrates,2005,364533,66924040.0,183.58842683652784
Clay,Nitrates,2006,365262,80909060.0,221.50965608248325
Clay,Nitrates,2007,365262,89144670.0,244.0567866353467
Clay,Nitrates,2008,365262,114402630.0,313.20704042577654
Clay,Nitrates,2009,365262,57877770.0,158.45549222202146
Clay,Nitrates,2010,362619,69236560.0,190.9347276342387
Clay,Nitrates,2011,370231,66733930.0,180.24943886384446
Clay,Nitrates,2012,368937,73801690.0,200.03873290019706
Clay,Nitrates,2013,369038,61295960.0,166.09660793739397
Clay,Nitrates,2014,368644,57575910.0,156.1829569991645
Clay,Nitrates,2015,364793,58120890.0,159.3256723676167
Clay,Nitrates,2016,368936,48384330.0,131.1455916473318
Clay,Uranium,1999,4239,33912.0,8.0
Clay,Uranium,2000,495,5392.0,10.892929292929294
Clay,Uranium,2001,976,2928.0,3.0
Clay,Uranium,2003,287,7798.0,27.170731707317074
Clay,Uranium,2004,4428,82299.23999999999,18.586097560975606
Clay,Uranium,2005,189,7796.25,41.25
Clay,Uranium,2006,10015,81701.7,8.157933100349476
Clay,Uranium,2007,109225,162157.88,1.4846223849851226
Clay,Uranium,2008,109323,114436.63,1.0467754269458394
Clay,Uranium,2009,1361,8055.94,5.919132990448199
Clay,Uranium,2010,189,5528.25,29.25
Clay,Uranium,2011,287,6972.0,24.29268292682927
Clay,Uranium,2012,189,4787.37,25.33
Clay,Uranium,2013,127,63.5,0.5
Clay,Uranium,2014,369,5155.2,13.970731707317073
Clayton,Arsenic,2000,208,520.0,2.5
Clayton,Arsenic,2001,1945,1492.5,0.7673521850899743
Clayton,Arsenic,2002,4915,2457.5,0.5
Clayton,Arsenic,2003,5477,2738.5,0.5
Clayton,Arsenic,2004,4401,2200.5,0.5
Clayton,Arsenic,2005,1575,787.5,0.5
Clayton,Arsenic,2006,532,959.0,1.8026315789473684
Clayton,Arsenic,2008,1919,959.5,0.5
Clayton,Arsenic,2010,2127,1167.5,0.5488951574988247
Clayton,Arsenic,2011,25,12.5,0.5
Clayton,Arsenic,2012,5477,4837.5,0.8832389994522549
Clayton,Arsenic,2013,3128,2146.5,0.6862212276214834
Clayton,Arsenic,2014,1575,787.5,0.5
Clayton,Arsenic,2015,1338,669.0,0.5
Clayton,DEHP,2000,9056,4667.36,0.5153886925795053
Clayton,DEHP,2001,252,126.0,0.5
Clayton,DEHP,2002,1289,2446.5,1.8979829325058184
Clayton,DEHP,2003,110,33.0,0.3
Clayton,DEHP,2005,1575,472.5,0.3
Clayton,DEHP,2006,7619,3955.15,0.5191166819792624
Clayton,DEHP,2007,208,104.0,0.5
Clayton,DEHP,2008,4099,1701.1000000000001,0.4150036594291291
Clayton,DEHP,2009,1389,438.7,0.3158387329013679
Clayton,DEHP,2010,3198,2686.4999999999995,0.8400562851782363
Clayton,DEHP,2011,4773,2130.7,0.4464068719882673
Clayton,DEHP,2012,7619,3553.7,0.46642604016275097
Clayton,DEHP,2013,1487,487.7,0.32797579018157363
Clayton,DEHP,2014,2820,1405.0,0.49822695035460995
Clayton,DEHP,2015,110,55.0,0.5
Clayton,DEHP,2016,1919,959.5,0.5
Clayton,Nitrates,1999,10156,14919380.0,1469.021268215833
Clayton,Nitrates,2000,10156,16431180.0,1617.8790862544308
Clayton,Nitrates,2001,10156,13091440.0,1289.0350531705396
Clayton,Nitrates,2002,10181,13573180.0,1333.187309694529
Clayton,Nitrates,2003,10181,12416650.0,1219.5904135153717
Clayton,Nitrates,2004,10181,12645200.0,1242.03909242707
Clayton,Nitrates,2005,10181,12731040.0,1250.4704842353403
Clayton,Nitrates,2006,10181,12851620.0,1262.3141145270602
Clayton,Nitrates,2007,10181,13242270.0,1300.6846085846184
Clayton,Nitrates,2008,10181,13232570.0,1299.7318534525095
Clayton,Nitrates,2009,10111,13060240.0,1291.6862822668381
Clayton,Nitrates,2010,10111,13719880.0,1356.9261200672536
Clayton,Nitrates,2011,10111,13236930.0,1309.1613094649392
Clayton,Nitrates,2012,10111,13636540.0,1348.6836119078232
Clayton,Nitrates,2013,10111,14166550.0,1401.102759370982
Clayton,Nitrates,2014,10111,14877220.0,1471.3895757096232
Clayton,Nitrates,2015,10111,14352300.0,1419.4738403718723
Clayton,Nitrates,2016,10111,14438620.0,1428.0110770448027
Clayton,Uranium,2010,1919,959.5,0.5
Clayton,Uranium,2014,110,55.0,0.5
Clear Creek,Arsenic,1999,6688,3344.0,0.5
Clear Creek,Arsenic,2000,5876,2938.0,0.5
Clear Creek,Arsenic,2001,5823,11789.5,2.024643654473639
Clear Creek,Arsenic,2002,6733,3366.5,0.5
Clear Creek,Arsenic,2003,7006,3427.8,0.4892663431344562
Clear Creek,Arsenic,2004,6876,4215.5,0.6130744618964514
Clear Creek,Arsenic,2005,5863,3013.4,0.513968957871397
Clear Creek,Arsenic,2006,6006,3220.8,0.5362637362637362
Clear Creek,Arsenic,2007,6463,3231.5,0.5
Clear Creek,Arsenic,2008,5863,2931.5,0.5
Clear Creek,Arsenic,2009,4761,2487.0,0.5223692501575299
Clear Creek,Arsenic,2010,5671,2915.0,0.514018691588785
Clear Creek,Arsenic,2011,4716,6710.5,1.422921967769296
Clear Creek,Arsenic,2012,6818,7919.9,1.1616163097682604
Clear Creek,Arsenic,2013,4708,2354.0,0.5
Clear Creek,Arsenic,2014,5806,2903.0,0.5
Clear Creek,Arsenic,2015,4618,2309.0,0.5
Clear Creek,Arsenic,2016,4033,2016.5,0.5
Clear Creek,DEHP,2000,6528,1958.3999999999999,0.3
Clear Creek,DEHP,2001,160,158.4,0.99
Clear Creek,DEHP,2003,6658,4506.48,0.6768519074797236
Clear Creek,DEHP,2004,3232,969.5999999999999,0.3
Clear Creek,DEHP,2006,3142,2038.5200000000002,0.6487969446212604
Clear Creek,DEHP,2007,6748,2184.3999999999996,0.32371072910491994
Clear Creek,DEHP,2008,3884,1165.1999999999998,0.29999999999999993
Clear Creek,DEHP,2009,258,77.4,0.30000000000000004
Clear Creek,DEHP,2010,6748,2024.3999999999999,0.3
Clear Creek,DEHP,2011,1000,300.0,0.3
Clear Creek,DEHP,2012,6626,1987.8,0.3
Clear Creek,DEHP,2013,1380,414.0,0.3
Clear Creek,DEHP,2014,5381,1614.3,0.3
Clear Creek,DEHP,2015,1290,387.0,0.3
Clear Creek,DEHP,2016,244,74.10000000000001,0.303688524590164
Clear Creek,Nitrates,1999,1555,284500.0,182.95819935691318
Clear Creek,Nitrates,2000,1555,284500.0,182.95819935691318
Clear Creek,Nitrates,2001,1555,160250.0,103.05466237942122
Clear Creek,Nitrates,2002,7048,1037130.0,147.15238365493758
Clear Creek,Nitrates,2003,7048,662690.0,94.02525539160045
Clear Creek,Nitrates,2004,7006,1141290.0,162.90179845846419
Clear Creek,Nitrates,2005,5291,476940.0,90.14175014175014
Clear Creek,Nitrates,2006,7006,1139080.0,162.58635455324008
Clear Creek,Nitrates,2007,5917,820060.0,138.59388203481495
Clear Creek,Nitrates,2008,7006,1284360.0,183.32286611475877
Clear Creek,Nitrates,2009,7006,859190.0,122.63631173280045
Clear Creek,Nitrates,2010,7006,1369400.0,195.46103339994292
Clear Creek,Nitrates,2011,6916,973840.0,140.8097165991903
Clear Creek,Nitrates,2012,7006,930400.0,132.80045675135597
Clear Creek,Nitrates,2013,7006,1326100.0,189.28061661433057
Clear Creek,Nitrates,2014,7006,1244210.0,177.59206394518984
Clear Creek,Nitrates,2015,7006,1433150.0,204.56037681986868
Clear Creek,Nitrates,2016,5950,739930.0,124.3579831932773
Clear Creek,Uranium,2001,355,901.7,2.54
Clear Creek,Uranium,2003,485,1158.95,2.3895876288659794
Clear Creek,Uranium,2004,515,1264.55,2.4554368932038835
Clear Creek,Uranium,2007,143,471.1,3.2944055944055948
Clear Creek,Uranium,2009,90,405.0,4.5
Clear Creek,Uranium,2011,4239,1689.55,0.3985727765982543
Clear Creek,Uranium,2012,2289,801.15,0.35
Clear Creek,Uranium,2013,213,954.2,4.47981220657277
Clear Creek,Uranium,2014,4329,2500.4,0.5775929775929776
Clear Creek,Uranium,2015,355,35.5,0.1
Clear Creek,Uranium,2016,92,56.599999999999994,0.6152173913043477
Clearfield,Arsenic,1999,3926,2189.0,0.5575649516046867
Clearfield,Arsenic,2000,14453,4635.75,0.32074655780806755
Clearfield,Arsenic,2001,3926,981.5,0.25
Clearfield,Arsenic,2002,350,1400.0,4.0
Clearfield,Arsenic,2003,32223,52138.5,1.618052322874965
Clearfield,Arsenic,2004,16511,34839.2,2.1100599600266485
Clearfield,Arsenic,2006,48609,32304.5,0.6645785759838713
Clearfield,Arsenic,2007,40442,27996.0,0.6922506305326146
Clearfield,Arsenic,2008,40117,27833.5,0.693808111274522
Clearfield,Arsenic,2009,48609,33145.5,0.6818798987841758
Clearfield,Arsenic,2010,41687,29143.5,0.6991028378151463
Clearfield,Arsenic,2011,43667,29952.44,0.6859285043625621
Clearfield,Arsenic,2012,47320,31137.0,0.6580092983939138
Clearfield,Arsenic,2013,41140,0.0,0.0
Clearfield,Arsenic,2014,38860,27224.0,0.7005661348430262
Clearfield,Arsenic,2015,47320,32350.0,0.6836432797971259
Clearfield,Arsenic,2016,38566,38783.0,1.0056267178343619
Clearfield,DEHP,2009,456,136.79999999999998,0.3
Clearfield,DEHP,2011,46354,15306.199999999999,0.3302023557837511
Clearfield,DEHP,2012,19161,5748.3,0.3
Clearfield,DEHP,2013,14511,293.15,0.020201915788022877
Clearfield,DEHP,2014,45884,13765.2,0.3
Clearfield,DEHP,2015,4211,1413.78,0.33573497981477085
Clearfield,DEHP,2016,14511,4585.13,0.31597615601957135
Clearfield,Nitrates,1999,49059,4874960.0,99.36933080576449
Clearfield,Nitrates,2000,47827,5688250.0,118.93386580801639
Clearfield,Nitrates,2001,47827,4903050.0,102.51636105128902
